Les  Hatton,Michiel  van Genuchten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guoyin  Wang,Yan  Wang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iris  Reinhartz-Berger,Arnon  Sturm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shadi  Ibrahim,Hai  Jin,Bin  Cheng,Haijun  Cao,Song  Wu,Li  Qi,,,,,,,,,,,,,,,,,,,,,,,,,
Allison  Druin,Elizabeth  Foss,Leshell  Hatley,Evan  Golub,Mona Leigh Guha,Jerry  Fails,Hilary  Hutchinson,,,,,,,,,,,,,,,,,,,,,,,,
Carmelo  Ardito,Maria Francesca Costabile,Rosa  Lanzilotti,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yihua  He,Georgos  Siganos,Michalis  Faloutsos,Srikanth  Krishnamurthy,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jose Manuel Gomez-Perez,Marko  Grobelnik,Carlos  Ruiz,Marcel  Tilly,Paul  Warren,,,,,,,,,,,,,,,,,,,,,,,,,,
Li  Tu,Yixin  Chen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Li  Wan,Wee Keong Ng,Xuan Hong Dang,Philip S. Yu,Kuan  Zhang,,,,,,,,,,,,,,,,,,,,,,,,,,
Shlomi  Dolev,Yinnon  Haviv,Mooly  Sagiv,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jeffrey  Pomerantz,June  Abbas,Javed  Mostafa,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nikos  Vlassis,Marc  Toussaint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Teh Ying Wah,Ong Suan Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A.  Malikov,Y.  Gulevskiy,D.  Parkhomenko,E.  Malikova,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mong Leng Sin,M&#233,lanie  Bouroche,Vinny  Cahill,,,,,,,,,,,,,,,,,,,,,,,,,,,
Matthew  Russell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aslan  Askarov,Andrei  Sabelfeld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Elliot  Smith,Rob  Nichols,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Andres J. Ramirez,David B. Knoester,Betty H.C. Cheng,Philip K. McKinley,,,,,,,,,,,,,,,,,,,,,,,,,,,
Muli  Ben-Yehuda,David  Breitgand,Michael  Factor,Hillel  Kolodner,Valentin  Kravtsov,Dan  Pelleg,,,,,,,,,,,,,,,,,,,,,,,,,
Hugo  Hern&#225,ndez,Christian  Blum,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Floriano  De Rango,Mauro  Tropea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lovro  Ilija&#353,i&#263,,Lorenza  Saitta,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wico  Mulder,Ceriel  Jacobs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Julien  Perez,C&#233,cile  Germain-Renaud,Bal&#225,zs  K&#233,gl,Charles  Loomis,,,,,,,,,,,,,,,,,,,,,,,,
Emre  K&#305,c&#305,man,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Takahiro  Hirofuchi,Hidemoto  Nakada,Hirotaka  Ogawa,Satoshi  Itoh,Satoshi  Sekiguchi,,,,,,,,,,,,,,,,,,,,,,,,,,
Venugopalan  Ramasubramanian,Dahlia  Malkhi,Fabian  Kuhn,Mahesh  Balakrishnan,Archit  Gupta,Aditya  Akella,,,,,,,,,,,,,,,,,,,,,,,,,
Wenjie  Jiang,Rui  Zhang-Shen,Jennifer  Rexford,Mung  Chiang,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jens  Keiner,Stefan  Kunis,Daniel  Potts,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steven  Bethard,Soumya  Ghosh,James H. Martin,Tamara  Sumner,,,,,,,,,,,,,,,,,,,,,,,,,,,
Waister Silva Martins,Marcos Andrew, Gon&#231,alves,Alberto H.F. Laender,Gisele L. Pappa,,,,,,,,,,,,,,,,,,,,,,,,,
Daniel  Hasan Dalip,Marcos  Andrew, Gon&#231,alves,Marco  Cristo,P&#225,vel  Calado,,,,,,,,,,,,,,,,,,,,,,,,
Naimdjon  Takhirov,Ingeborg T. S&#248,lvberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fergle  D'Aubeterre,Lakshmi S. Iyer,Rahul  Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Paul  Francis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
James P. G. Sterbenz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Raffaele  Bolla,Riccardo  Rapuzzi,Matteo  Repetto,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Heeyoung  Jung,Seokjoo  Koh,Woogu  Park,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dong-Hoon  Yi,JongWon  Kim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jinyoung  Han,Jeongkeun  Lee,Munyoung  Lee,Kideok  Cho,Taejoon  Ha,Ted Taekyoung Kwon,,,,,,,,,,,,,,,,,,,,,,,,,
Joohyun  Lee,Kyunghan  Lee,Jaesung  Jung,Song  Chong,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hyewon  Lee,Kwanghun  Han,Youngwoo  Hwang,Sunghyun  Choi,,,,,,,,,,,,,,,,,,,,,,,,,,,
GyeongCheol  Lee,Sangchun  Han,Hwangjun  Song,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Junhee  Lee,Kyunghan  Lee,Jinsung  Lee,Jaesung  Jung,Song  Chong,,,,,,,,,,,,,,,,,,,,,,,,,,
Akmal  Khan,Ted Taekyoung Kwon,Hyunchul  Kim,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dong-Hyun  Je,Seung-Woo  Seo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
James  Hamilton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pralhad  Deshpande,Anand  Kashyap,Chul  Sung,Samir R. Das,,,,,,,,,,,,,,,,,,,,,,,,,,,
Robert  St. Amant,James E. Blair,Patrick  Barry,Yinon  Bentor,Christopher G. Healey,,,,,,,,,,,,,,,,,,,,,,,,,,
Ari  Korhonen,Lauri  Malmi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Donald  House,Colin  Ware,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stefano  Arondi,Pietro  Baroni,Daniela  Fogli,Piero  Mussio,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oscar  de Bruijn,Robert  Spence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stephen  Kimani,Tiziana  Catarci,Giuseppe  Santucci,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Andrew J Morris,Alia I. Abdelmoty,Baher A. El-Geresy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Carla M. D. S. Freitas,Paulo R. G. Luzzardi,Ricardo A. Cava,Marco  Winckler,Marcelo S. Pimenta,Luciana P. Nedel,,,,,,,,,,,,,,,,,,,,,,,,,
Ed H. Chi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Douglas  Schuler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Heikki  Mannila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ashok N. Srivastava,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shin  Ando,Einoshin  Suzuki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mafruz Zaman  Ashrafi,See Kiong  Ng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michele  Berlingerio,Fabio  Pinelli,Mirco  Nanni,Fosca  Giannotti,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alina  Beygelzimer,John  Langford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Richard  Frank,Martin  Ester,Arno  Knobbe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sami  Hanhij&#228,rvi,Markus  Ojala,Niko  Vuokko,Kai  Puolam&#228,ki,Nikolaj  Tatti,Heikki  Mannila,,,,,,,,,,,,,,,,,,,,,,,
Arne  Koopman,Arno  Siebes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mark  Last,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tiancheng  Li,Ninghui  Li,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anna  Monreale,Fabio  Pinelli,Roberto  Trasarti,Fosca  Giannotti,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jerry  Scripps,Pang-Ning  Tan,Abdol-Hossein  Esfahanian,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lexiang  Ye,Eamonn  Keogh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lei  Zheng,Shaojun  Wang,Yan  Liu,Chi-Hoon  Lee,,,,,,,,,,,,,,,,,,,,,,,,,,,
Xiaoxi  Du,Ruoming  Jin,Liang  Ding,Victor E. Lee,John H. Thornton Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
Debprakash  Patnaik,Manish  Marwah,Ratnesh  Sharma,Naren  Ramakrishnan,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.  Sculley,Robert G. Malkin,Sugato  Basu,Roberto J. Bayardo,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rezaul  Begg,Daniel T. H. Lai,Marimuthu  Palaniswami,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Joydip  Kanjilal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tongyuan  Wang,Bipin C. Desai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Joseph A. Brown,Sheridan K. Houghten,Daniel A. Ashlock,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hovhannes  Harutyunyan,George  Laza,Edward  Maraachlian,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Radu  Grigore,Julien  Charles,Fintan  Fairmichael,Joseph  Kiniry,,,,,,,,,,,,,,,,,,,,,,,,,,,
Barbara Rita Barricelli,Marco  Padula,Paolo Luigi Scala,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Federica  Cena,Rosta  Farzan,Pasquale  Lops,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Atsushi  Nagoya,Yujiro  Ono,Manabu  Ichino,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Munawar  Hafiz,Ralph E. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marco  Carvalho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anoop  Singhal,Xinming  Ou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anis  Ben Aissa,Robert K. Abercrombie,Frederick T. Sheldon,Ali  Mili,,,,,,,,,,,,,,,,,,,,,,,,,,,
Philip  Ritchey,Jorge R. Ramos,Vernon  Rego,,,,,,,,,,,,,,,,,,,,,,,,,,,,
William  Eberle,Lawrence  Holder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steve  McKinney,Douglas S. Reeves,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gregory  Vert,S. S. Iyengar,Vir  Phoha,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jianyong  Dai,Ratan  Guha,Joohan  Lee,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jose  Romero-Mariona,Hadar  Ziv,Debra J. Richardson,Dennis  Bystritsky,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yee Jiun Song,Marcos K. Aguilera,Ramakrishna  Kotla,Dahlia  Malkhi,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rehab Ahmed El Kharboutly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sudipto  Guha,Kamesh  Munagala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fernanda B. Vi&#233,gas,Martin  Wattenberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wai Kit  Wong,David Wai-lok  Cheung,Ben  Kao,Nikos  Mamoulis,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shivnath  Babu,Sudipto  Guha,Kamesh  Munagala,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mengmeng  Liu,Svilen R. Mihaylov,Zhuowei  Bao,Marie  Jacob,Zachary G. Ives,Boon Thau Loo,Sudipto  Guha,,,,,,,,,,,,,,,,,,,,,,,,
Markus  Hinkelmann,Andreas  Jakoby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Barbara  Hammer,Alexander  Hasenfuss,Fabrice  Rossi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mark  Purcell,Owen  Callanan,David  Gregg,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qinhua  Huang,Weimin  Ouyang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lizhe  Wang,Wei  Jie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Teh Ying Wah,Ong Suan Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Malte  Appeltauer,Robert  Hirschfeld,Hidehiko  Masuhara,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Viktor  Kuncak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anwar  Ghuloum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T. F. (Funmi) Adebesin,M. R. (Ruth) de Villiers,Samuel  Ssemugabi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Daniel A. Spielman,Shang-Hua  Teng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Enrico  Bertini,Denis  Lalanne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Carson Kai-Sang Leung,Christopher L. Carmichael,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bianchi Serique Meiguins,Aruanda Sim&#245,es Gon&#231,alves Meiguins,,,,,,,,,,,,,,,,,,,,,,,,,,,
Carlos  Ordonez,Zhibo  Chen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Allan Raundahl Gregersen,Douglas  Simon,Bo N&#248,rregaard J&#248,rgensen,,,,,,,,,,,,,,,,,,,,,,,,,,
Huwida E. Said,Mario A. Guimaraes,Zakaria  Maamar,Leon  Jololian,,,,,,,,,,,,,,,,,,,,,,,,,,,
Patricia  Lasserre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jeffrey L. Popyack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Don  Blaheta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Francisco J. Almeida-Mart&#237,nez,Jaime  Urquiza-Fuentes,J. &#193,ngel Vel&#225,zquez-Iturbide,,,,,,,,,,,,,,,,,,,,,,,,,
Javier  Garcia Martin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Judy C.R. Tseng,Sunny Y.Y. Hsu,Gwo-Jen  Hwang,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Juan Manuel de Blas,Jose M. Piquer, Mar&#237,a Guti&#233,rrez,Luis  de Marcos,Roberto  Barchino,,,,,,,,,,,,,,,,,,,,,,,,
John  English,Tammy  Rosenthal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guido  R&#246,&#223,ling,Florian  Lindner,,,,,,,,,,,,,,,,,,,,,,,,,,,
David C. Moffat,Kathryn  Trinder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chrisina  Draganova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mattias  Strand,Sven A. Carlsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Krzysztof  Goczy&#322,a,Teresa  Grabowska,Wojciech  Waloszek,Micha&#322,  Zawadzki,,,,,,,,,,,,,,,,,,,,,,,,,
Nwokedi C. Idika,Brandeis H. Marshall,Bharat K. Bhargava,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Javier  Delgado,Malek  Adjouadi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jose  Romero-Mariona,Hadar  Ziv,Debra J. Richardson,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chi-man  Vong,Pak-kin  Wong,Yi-ping  Li,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ning  Chen,Arpita  Ghosh,Nicolas  Lambert,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ju An Wang,Hao  Wang,Minzhe  Guo,Min  Xia,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ahmed  Emam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Christopher  Hogan,Robert  Bauer,Dan  Brassil,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marc  Lauritsen,Thomas F. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Collin  Lynch,Kevin  Ashley,Niels  Pinkwart,Vincent  Aleven,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jan  van Dijk,Sunil  Choenni,Frans  Leeuw,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ir. R. A. Hilhorst,T. M. van Engers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ernesto  Diaz-Aviles,Wolfgang  Nejdl,Lars  Schmidt-Thieme,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hugo  Hern&#225,ndez,Christian  Blum,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fernando  dos Santos,Ana L.C. Bazzan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Joshua  Auerbach,Josh C. Bongard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Andrea  Soltoggio,Ben  Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Johannes W. Kruisselbrink,Alexander  Aleman,Michael T.M. Emmerich,Ad P. IJzerman,Andreas  Bender,Thomas  Baeck,Eelke  van der Horst,,,,,,,,,,,,,,,,,,,,,,,,
Benjamin  Doerr,Madeleine  Theile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ji&#345,&#237,  Kubal&#237,k,,,,,,,,,,,,,,,,,,,,,,,,,,,
Matthew J.W. Morgan,Christine L. Mumford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peter A.N. Bosman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Si-Cheng  Chen,Tian-Li  Yu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S. Ivvan Valdez-Pe&#241,a,Arturo  Hern&#225,ndez-Aguirre,Salvador  Botello-Rionda,,,,,,,,,,,,,,,,,,,,,,,,,,
Konstantinos E. Parsopoulos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Patrick  Koch,Oliver  Kramer,G&#252,nter  Rudolph,Nicola  Beume,,,,,,,,,,,,,,,,,,,,,,,,,,
Alan P. Reynolds,David W. Corne,Beatriz  de la Iglesia,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Christian  Horoba,Thomas  Jansen,Christine  Zarges,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Clara  Pizzuti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ka-Chun  Wong,Kwong-Sak  Leung,Man-Hon  Wong,,,,,,,,,,,,,,,,,,,,,,,,,,,,
John  Levine,Henrik  Westerberg,Michelle  Galea,Dave  Humphreys,,,,,,,,,,,,,,,,,,,,,,,,,,,
Riccardo  Poli,Mario  Graff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Claus de Castro Aranha,Hitoshi  Iba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Luis  Da Costa,Marc  Schoenauer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hoang  Nguyen,Bir  Bhanu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Philipp  Rohlfshagen,Per Kristian Lehre,Xin  Yao,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Josh C. Bongard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brent E. Eskridge,Dean F. Hougen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Luis Germ&#225,n  P&#233,rez-Hern&#225,ndez,Katya  Rodr&#237,guez-V&#225,zquez,Ram&#243,n  Gardu&#241,o-Ju&#225,rez,,,,,,,,,,,,,,,,,,,,
Deam James Azevedo da Silva,Roberto C&#233,lio Lim&#227,o de Oliveira,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wei-Kai  Lin,Tian-Li  Yu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Andrew,  Nwamba,Daniel  Tauritz,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Huiyu  Zhou,Shingo  Mabu,Kaoru  Shimada,Kotaro  Hirasawa,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aaron  Garrett,Daniel Eric Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Akira  Oyama,Taku  Nonomura,Kozo  Fujii,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tim  Weninger,William H. Hsu,Jing  Xia,Waleed  Aljandal,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yasin  Baki&#351,,O. U&#287,ur Sezerman,M. Tekin Baba&#231,,Cem  Meydan,,,,,,,,,,,,,,,,,,,,,,,,
Wei  Cui,Anthony  Brabazon,Michael  O'Neill,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hajira  Jabeen,Zunera  Jalil,Abdul Rauf Baig,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tim  Weninger,William H. Hsu,Jing  Xia,Waleed  Aljandal,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gary B. Lamont,Eric M. Holloway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Benjamin James Bush,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nikhil  Padhye,Subodh  Kalia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nikhil  Padhye,Subodh  Kalia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenneth  De Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pier Luca Lanzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Martin  Pelikan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Carlos Artemio Coello Coello,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Melanie  Hartmann,Daniel  Schreiber,Max  M&#252,hlh&#228,user,,,,,,,,,,,,,,,,,,,,,,,,,,
Hildeberto  Mendon&#231,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Martin  Holzer,Frank  Schulz,Dorothea  Wagner,Grigorios  Prasinos,Christos  Zaroliagis,,,,,,,,,,,,,,,,,,,,,,,,,,
Fre  Pearson,Suzanne  Weixel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amit  Ahuja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jane  Li,Scott  Huffman,Akihito  Tokuda,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jimmy  Lin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yuan  Liu,Tao  Mei,Xian-Sheng  Hua,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yunzhang  Zhu,Gang  Wang,Junli  Yang,Dakan  Wang,Jun  Yan,Jian  Hu,Zheng  Chen,,,,,,,,,,,,,,,,,,,,,,,,
J. Scott McCarley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mitsuru  Ambai,Yuichi  Yoshida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rianne  Kaptein,Maarten  Marx,Jaap  Kamps,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mike  Just,David  Aspinall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ronald  Kainda,Ivan  Flechais,A. W. Roscoe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Konstantine  Iourcha,Jason C. Yang,Andrew  Pomianowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Muhammad Intizar Ali,Reinhard  Pichler,Hong-Linh  Truong,Schahram  Dustdar,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lukasz  Ciszak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Victor  Gonz&#225,lez-Castro,Lachlan M. Mackinnon,Mar&#237,a  Pilar Angeles,,,,,,,,,,,,,,,,,,,,,,,,,,
Miko&#322,aj  Boja&#324,czyk,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zulaiha Ali Othman,Azuraliza Abu Bakar,Zalinda  Othman,Suzanna  Rosli,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ioan  Lie,Virgil  Tiponut,Ivan  Bogdanov,Sabin  Ionel,Catalin Daniel Caleanu,,,,,,,,,,,,,,,,,,,,,,,,,,
Lucian Constantin Gabriel Budacia,Elisabeta Andreea Budacia,Ionel  Iacob,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marc  Giusti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Luca  De Feo,&#201,ric  Schost,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jean-Charles  Faug&#232,re,Sajjad  Rahmany,,,,,,,,,,,,,,,,,,,,,,,,,,,,
John  Langford,Lihong  Li,Tong  Zhang,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thomas  Abeel,Yves  Van de Peer,Yvan  Saeys,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hong  Li,Lorne  Mason,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jawwad  Shamsi,Monica  Brockmeyer,Chunbo  Chu,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Erwin  Aitenbichler,Fernando  Lyardet,Aristotelis  Hadjakos,Max  M&#252,hlh&#228,user,,,,,,,,,,,,,,,,,,,,,,,,,
Evangelos  Papapetrou,Niovi  Pavlidou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michelle  Li,He  Jianting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jani  Hautakorpi,Gonzalo  Camarillo,David  Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lucas Mello Schnorr,Guillaume  Huard,Philippe Olivier Alexandre Navaux,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zhi-Zhong  Chen,Lusheng  Wang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jennifer A. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Philip  Lew,Li  Zhang,Shouxin  Wang,Wei  Jiang,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mariana  Martinez-Moreno,Carlos A. Sanchez-Diaz,Javier E. Gonzalez-Villarruel,Gustavo  Perez-Lopez,Blanca  Tovar-Corona,,,,,,,,,,,,,,,,,,,,,,,,,,
Julio  Abascal,Borja  Bonail,Roberto  Casas,&#193,lvaro  Marco,Jose M. Piquer, Luis Sevillano,Daniel  Cascado,,,,,,,,,,,,,,,,,,,,,,,
Kathryn  Daniel,Carolyn L. Cason,Sherry  Ferrell,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eric  Becker,Vangelis  Metsis,Roman  Arora,Jyothi  Vinjumur,Yurong  Xu,Fillia  Makedon,,,,,,,,,,,,,,,,,,,,,,,,,
C.  Skourlas,P.  Belsis,F.  Sarinopoulou,A.  Tsolakidis,D.  Vassis,C.  Marinagi,,,,,,,,,,,,,,,,,,,,,,,,,
Borja  Bonail,Julio  Abascal,Luis  Gardeazabal,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KeZhong  Lu,XiaoHui  Lin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yu-Ting  Cheng,Ben-Chang  Shia,Jun-Yuan  Kuo,Hui-Ru  Yang,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ruiming  Liu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
